record_id,source,source_document_id,source_url,license
v2q_000001,tatoeba,1467752,https://tatoeba.org/en/sentences/show/1467752,see sentence page / contributor license (often CC BY)
v2q_000002,tatoeba,1467876,https://tatoeba.org/en/sentences/show/1467876,see sentence page / contributor license (often CC BY)
v2q_000003,tatoeba,1467884,https://tatoeba.org/en/sentences/show/1467884,see sentence page / contributor license (often CC BY)
v2q_000004,tatoeba,1471204,https://tatoeba.org/en/sentences/show/1471204,see sentence page / contributor license (often CC BY)
v2q_000005,tatoeba,1500300,https://tatoeba.org/en/sentences/show/1500300,see sentence page / contributor license (often CC BY)
v2q_000006,tatoeba,1500310,https://tatoeba.org/en/sentences/show/1500310,see sentence page / contributor license (often CC BY)
v2q_000007,tatoeba,1502284,https://tatoeba.org/en/sentences/show/1502284,see sentence page / contributor license (often CC BY)
v2q_000008,tatoeba,1524534,https://tatoeba.org/en/sentences/show/1524534,see sentence page / contributor license (often CC BY)
v2q_000009,tatoeba,1524554,https://tatoeba.org/en/sentences/show/1524554,see sentence page / contributor license (often CC BY)
v2q_000010,tatoeba,1526158,https://tatoeba.org/en/sentences/show/1526158,see sentence page / contributor license (often CC BY)
v2q_000011,tatoeba,1526159,https://tatoeba.org/en/sentences/show/1526159,see sentence page / contributor license (often CC BY)
v2q_000012,tatoeba,1532924,https://tatoeba.org/en/sentences/show/1532924,see sentence page / contributor license (often CC BY)
v2q_000013,tatoeba,1536889,https://tatoeba.org/en/sentences/show/1536889,see sentence page / contributor license (often CC BY)
v2q_000014,tatoeba,1536919,https://tatoeba.org/en/sentences/show/1536919,see sentence page / contributor license (often CC BY)
v2q_000015,tatoeba,1539617,https://tatoeba.org/en/sentences/show/1539617,see sentence page / contributor license (often CC BY)
v2q_000016,tatoeba,1552867,https://tatoeba.org/en/sentences/show/1552867,see sentence page / contributor license (often CC BY)
v2q_000017,tatoeba,1558708,https://tatoeba.org/en/sentences/show/1558708,see sentence page / contributor license (often CC BY)
v2q_000018,tatoeba,1561319,https://tatoeba.org/en/sentences/show/1561319,see sentence page / contributor license (often CC BY)
v2q_000019,tatoeba,1596489,https://tatoeba.org/en/sentences/show/1596489,see sentence page / contributor license (often CC BY)
v2q_000020,tatoeba,1596490,https://tatoeba.org/en/sentences/show/1596490,see sentence page / contributor license (often CC BY)
v2q_000021,tatoeba,2345924,https://tatoeba.org/en/sentences/show/2345924,see sentence page / contributor license (often CC BY)
v2q_000022,tatoeba,2899507,https://tatoeba.org/en/sentences/show/2899507,see sentence page / contributor license (often CC BY)
v2q_000023,tatoeba,3045204,https://tatoeba.org/en/sentences/show/3045204,see sentence page / contributor license (often CC BY)
v2q_000024,tatoeba,3045229,https://tatoeba.org/en/sentences/show/3045229,see sentence page / contributor license (often CC BY)
v2q_000025,tatoeba,3050823,https://tatoeba.org/en/sentences/show/3050823,see sentence page / contributor license (often CC BY)
v2q_000026,tatoeba,3053033,https://tatoeba.org/en/sentences/show/3053033,see sentence page / contributor license (often CC BY)
v2q_000027,tatoeba,3469758,https://tatoeba.org/en/sentences/show/3469758,see sentence page / contributor license (often CC BY)
v2q_000028,tatoeba,3472057,https://tatoeba.org/en/sentences/show/3472057,see sentence page / contributor license (often CC BY)
v2q_000029,tatoeba,3472628,https://tatoeba.org/en/sentences/show/3472628,see sentence page / contributor license (often CC BY)
v2q_000030,tatoeba,3660470,https://tatoeba.org/en/sentences/show/3660470,see sentence page / contributor license (often CC BY)
v2q_000031,tatoeba,5809949,https://tatoeba.org/en/sentences/show/5809949,see sentence page / contributor license (often CC BY)
v2q_000032,tatoeba,5810012,https://tatoeba.org/en/sentences/show/5810012,see sentence page / contributor license (often CC BY)
v2q_000033,tatoeba,5810013,https://tatoeba.org/en/sentences/show/5810013,see sentence page / contributor license (often CC BY)
v2q_000034,tatoeba,5810030,https://tatoeba.org/en/sentences/show/5810030,see sentence page / contributor license (often CC BY)
v2q_000035,tatoeba,5810061,https://tatoeba.org/en/sentences/show/5810061,see sentence page / contributor license (often CC BY)
v2q_000036,tatoeba,6154465,https://tatoeba.org/en/sentences/show/6154465,see sentence page / contributor license (often CC BY)
v2q_000037,tatoeba,6156942,https://tatoeba.org/en/sentences/show/6156942,see sentence page / contributor license (often CC BY)
v2q_000038,tatoeba,6156946,https://tatoeba.org/en/sentences/show/6156946,see sentence page / contributor license (often CC BY)
v2q_000039,tatoeba,6620465,https://tatoeba.org/en/sentences/show/6620465,see sentence page / contributor license (often CC BY)
v2q_000040,tatoeba,6620473,https://tatoeba.org/en/sentences/show/6620473,see sentence page / contributor license (often CC BY)
v2q_000041,tatoeba,6620475,https://tatoeba.org/en/sentences/show/6620475,see sentence page / contributor license (often CC BY)
v2q_000042,tatoeba,8311420,https://tatoeba.org/en/sentences/show/8311420,see sentence page / contributor license (often CC BY)
v2q_000043,tatoeba,8312879,https://tatoeba.org/en/sentences/show/8312879,see sentence page / contributor license (often CC BY)
v2q_000044,tatoeba,8313017,https://tatoeba.org/en/sentences/show/8313017,see sentence page / contributor license (often CC BY)
v2q_000045,tatoeba,8313026,https://tatoeba.org/en/sentences/show/8313026,see sentence page / contributor license (often CC BY)
v2q_000046,tatoeba,8318496,https://tatoeba.org/en/sentences/show/8318496,see sentence page / contributor license (often CC BY)
v2q_000047,tatoeba,8325957,https://tatoeba.org/en/sentences/show/8325957,see sentence page / contributor license (often CC BY)
v2q_000048,tatoeba,8349950,https://tatoeba.org/en/sentences/show/8349950,see sentence page / contributor license (often CC BY)
v2q_000049,tatoeba,8349951,https://tatoeba.org/en/sentences/show/8349951,see sentence page / contributor license (often CC BY)
v2q_000050,tatoeba,8350240,https://tatoeba.org/en/sentences/show/8350240,see sentence page / contributor license (often CC BY)
v2q_000051,tatoeba,8350591,https://tatoeba.org/en/sentences/show/8350591,see sentence page / contributor license (often CC BY)
v2q_000052,tatoeba,8350734,https://tatoeba.org/en/sentences/show/8350734,see sentence page / contributor license (often CC BY)
v2q_000053,tatoeba,8350752,https://tatoeba.org/en/sentences/show/8350752,see sentence page / contributor license (often CC BY)
v2q_000054,tatoeba,8350771,https://tatoeba.org/en/sentences/show/8350771,see sentence page / contributor license (often CC BY)
v2q_000055,tatoeba,8353989,https://tatoeba.org/en/sentences/show/8353989,see sentence page / contributor license (often CC BY)
v2q_000056,tatoeba,8354040,https://tatoeba.org/en/sentences/show/8354040,see sentence page / contributor license (often CC BY)
v2q_000057,tatoeba,8354043,https://tatoeba.org/en/sentences/show/8354043,see sentence page / contributor license (often CC BY)
v2q_000058,tatoeba,8395297,https://tatoeba.org/en/sentences/show/8395297,see sentence page / contributor license (often CC BY)
v2q_000059,tatoeba,8395299,https://tatoeba.org/en/sentences/show/8395299,see sentence page / contributor license (often CC BY)
v2q_000060,tatoeba,8410604,https://tatoeba.org/en/sentences/show/8410604,see sentence page / contributor license (often CC BY)
v2q_000061,tatoeba,8429763,https://tatoeba.org/en/sentences/show/8429763,see sentence page / contributor license (often CC BY)
v2q_000062,tatoeba,8431610,https://tatoeba.org/en/sentences/show/8431610,see sentence page / contributor license (often CC BY)
v2q_000063,tatoeba,8472351,https://tatoeba.org/en/sentences/show/8472351,see sentence page / contributor license (often CC BY)
v2q_000064,tatoeba,8490080,https://tatoeba.org/en/sentences/show/8490080,see sentence page / contributor license (often CC BY)
v2q_000065,tatoeba,8490130,https://tatoeba.org/en/sentences/show/8490130,see sentence page / contributor license (often CC BY)
v2q_000066,tatoeba,8490168,https://tatoeba.org/en/sentences/show/8490168,see sentence page / contributor license (often CC BY)
v2q_000067,tatoeba,8666002,https://tatoeba.org/en/sentences/show/8666002,see sentence page / contributor license (often CC BY)
v2q_000068,tatoeba,8679398,https://tatoeba.org/en/sentences/show/8679398,see sentence page / contributor license (often CC BY)
v2q_000069,tatoeba,8697804,https://tatoeba.org/en/sentences/show/8697804,see sentence page / contributor license (often CC BY)
v2q_000070,tatoeba,8697805,https://tatoeba.org/en/sentences/show/8697805,see sentence page / contributor license (often CC BY)
v2q_000071,tatoeba,8705265,https://tatoeba.org/en/sentences/show/8705265,see sentence page / contributor license (often CC BY)
v2q_000072,tatoeba,8705432,https://tatoeba.org/en/sentences/show/8705432,see sentence page / contributor license (often CC BY)
v2q_000073,tatoeba,8705460,https://tatoeba.org/en/sentences/show/8705460,see sentence page / contributor license (often CC BY)
v2q_000074,tatoeba,8705535,https://tatoeba.org/en/sentences/show/8705535,see sentence page / contributor license (often CC BY)
v2q_000075,tatoeba,8717040,https://tatoeba.org/en/sentences/show/8717040,see sentence page / contributor license (often CC BY)
v2q_000076,tatoeba,8717086,https://tatoeba.org/en/sentences/show/8717086,see sentence page / contributor license (often CC BY)
v2q_000077,tatoeba,8717108,https://tatoeba.org/en/sentences/show/8717108,see sentence page / contributor license (often CC BY)
v2q_000078,tatoeba,8717176,https://tatoeba.org/en/sentences/show/8717176,see sentence page / contributor license (often CC BY)
v2q_000079,tatoeba,8721411,https://tatoeba.org/en/sentences/show/8721411,see sentence page / contributor license (often CC BY)
v2q_000080,tatoeba,8721432,https://tatoeba.org/en/sentences/show/8721432,see sentence page / contributor license (often CC BY)
v2q_000081,tatoeba,8723450,https://tatoeba.org/en/sentences/show/8723450,see sentence page / contributor license (often CC BY)
v2q_000082,tatoeba,8723590,https://tatoeba.org/en/sentences/show/8723590,see sentence page / contributor license (often CC BY)
v2q_000083,tatoeba,8724202,https://tatoeba.org/en/sentences/show/8724202,see sentence page / contributor license (often CC BY)
v2q_000084,tatoeba,8724247,https://tatoeba.org/en/sentences/show/8724247,see sentence page / contributor license (often CC BY)
v2q_000085,tatoeba,8724255,https://tatoeba.org/en/sentences/show/8724255,see sentence page / contributor license (often CC BY)
v2q_000086,tatoeba,8724258,https://tatoeba.org/en/sentences/show/8724258,see sentence page / contributor license (often CC BY)
v2q_000087,tatoeba,8724261,https://tatoeba.org/en/sentences/show/8724261,see sentence page / contributor license (often CC BY)
v2q_000088,tatoeba,8733494,https://tatoeba.org/en/sentences/show/8733494,see sentence page / contributor license (often CC BY)
v2q_000089,tatoeba,8733518,https://tatoeba.org/en/sentences/show/8733518,see sentence page / contributor license (often CC BY)
v2q_000090,tatoeba,8733686,https://tatoeba.org/en/sentences/show/8733686,see sentence page / contributor license (often CC BY)
v2q_000091,tatoeba,8733794,https://tatoeba.org/en/sentences/show/8733794,see sentence page / contributor license (often CC BY)
v2q_000092,tatoeba,8752364,https://tatoeba.org/en/sentences/show/8752364,see sentence page / contributor license (often CC BY)
v2q_000093,tatoeba,8772807,https://tatoeba.org/en/sentences/show/8772807,see sentence page / contributor license (often CC BY)
v2q_000094,tatoeba,9006651,https://tatoeba.org/en/sentences/show/9006651,see sentence page / contributor license (often CC BY)
v2q_000095,tatoeba,9008689,https://tatoeba.org/en/sentences/show/9008689,see sentence page / contributor license (often CC BY)
v2q_000096,tatoeba,9092056,https://tatoeba.org/en/sentences/show/9092056,see sentence page / contributor license (often CC BY)
v2q_000097,tatoeba,9092061,https://tatoeba.org/en/sentences/show/9092061,see sentence page / contributor license (often CC BY)
v2q_000098,tatoeba,9092360,https://tatoeba.org/en/sentences/show/9092360,see sentence page / contributor license (often CC BY)
v2q_000099,tatoeba,9092373,https://tatoeba.org/en/sentences/show/9092373,see sentence page / contributor license (often CC BY)
v2q_000100,tatoeba,9092388,https://tatoeba.org/en/sentences/show/9092388,see sentence page / contributor license (often CC BY)
v2q_000101,tatoeba,9100674,https://tatoeba.org/en/sentences/show/9100674,see sentence page / contributor license (often CC BY)
v2q_000102,tatoeba,9100827,https://tatoeba.org/en/sentences/show/9100827,see sentence page / contributor license (often CC BY)
v2q_000103,tatoeba,9100828,https://tatoeba.org/en/sentences/show/9100828,see sentence page / contributor license (often CC BY)
v2q_000104,tatoeba,9100921,https://tatoeba.org/en/sentences/show/9100921,see sentence page / contributor license (often CC BY)
v2q_000105,tatoeba,9138848,https://tatoeba.org/en/sentences/show/9138848,see sentence page / contributor license (often CC BY)
v2q_000106,tatoeba,9139039,https://tatoeba.org/en/sentences/show/9139039,see sentence page / contributor license (often CC BY)
v2q_000107,tatoeba,9139051,https://tatoeba.org/en/sentences/show/9139051,see sentence page / contributor license (often CC BY)
v2q_000108,tatoeba,9139524,https://tatoeba.org/en/sentences/show/9139524,see sentence page / contributor license (often CC BY)
v2q_000109,tatoeba,9139534,https://tatoeba.org/en/sentences/show/9139534,see sentence page / contributor license (often CC BY)
v2q_000110,tatoeba,9144018,https://tatoeba.org/en/sentences/show/9144018,see sentence page / contributor license (often CC BY)
v2q_000111,tatoeba,9144026,https://tatoeba.org/en/sentences/show/9144026,see sentence page / contributor license (often CC BY)
v2q_000112,tatoeba,9144029,https://tatoeba.org/en/sentences/show/9144029,see sentence page / contributor license (often CC BY)
v2q_000113,tatoeba,9144032,https://tatoeba.org/en/sentences/show/9144032,see sentence page / contributor license (often CC BY)
v2q_000114,tatoeba,9144039,https://tatoeba.org/en/sentences/show/9144039,see sentence page / contributor license (often CC BY)
v2q_000115,tatoeba,9144048,https://tatoeba.org/en/sentences/show/9144048,see sentence page / contributor license (often CC BY)
v2q_000116,tatoeba,9144057,https://tatoeba.org/en/sentences/show/9144057,see sentence page / contributor license (often CC BY)
v2q_000117,tatoeba,9144359,https://tatoeba.org/en/sentences/show/9144359,see sentence page / contributor license (often CC BY)
v2q_000118,tatoeba,9144360,https://tatoeba.org/en/sentences/show/9144360,see sentence page / contributor license (often CC BY)
v2q_000119,tatoeba,9144365,https://tatoeba.org/en/sentences/show/9144365,see sentence page / contributor license (often CC BY)
v2q_000120,tatoeba,9144402,https://tatoeba.org/en/sentences/show/9144402,see sentence page / contributor license (often CC BY)
v2q_000121,tatoeba,9144628,https://tatoeba.org/en/sentences/show/9144628,see sentence page / contributor license (often CC BY)
v2q_000122,tatoeba,9144701,https://tatoeba.org/en/sentences/show/9144701,see sentence page / contributor license (often CC BY)
v2q_000123,tatoeba,9144722,https://tatoeba.org/en/sentences/show/9144722,see sentence page / contributor license (often CC BY)
v2q_000124,tatoeba,9144737,https://tatoeba.org/en/sentences/show/9144737,see sentence page / contributor license (often CC BY)
v2q_000125,tatoeba,9144742,https://tatoeba.org/en/sentences/show/9144742,see sentence page / contributor license (often CC BY)
v2q_000126,tatoeba,9146581,https://tatoeba.org/en/sentences/show/9146581,see sentence page / contributor license (often CC BY)
v2q_000127,tatoeba,9152796,https://tatoeba.org/en/sentences/show/9152796,see sentence page / contributor license (often CC BY)
v2q_000128,tatoeba,9155108,https://tatoeba.org/en/sentences/show/9155108,see sentence page / contributor license (often CC BY)
v2q_000129,tatoeba,9155197,https://tatoeba.org/en/sentences/show/9155197,see sentence page / contributor license (often CC BY)
v2q_000130,tatoeba,9155277,https://tatoeba.org/en/sentences/show/9155277,see sentence page / contributor license (often CC BY)
v2q_000131,tatoeba,9155496,https://tatoeba.org/en/sentences/show/9155496,see sentence page / contributor license (often CC BY)
v2q_000132,tatoeba,9155858,https://tatoeba.org/en/sentences/show/9155858,see sentence page / contributor license (often CC BY)
v2q_000133,tatoeba,9155864,https://tatoeba.org/en/sentences/show/9155864,see sentence page / contributor license (often CC BY)
v2q_000134,tatoeba,9156108,https://tatoeba.org/en/sentences/show/9156108,see sentence page / contributor license (often CC BY)
v2q_000135,tatoeba,9156214,https://tatoeba.org/en/sentences/show/9156214,see sentence page / contributor license (often CC BY)
v2q_000136,tatoeba,9158363,https://tatoeba.org/en/sentences/show/9158363,see sentence page / contributor license (often CC BY)
v2q_000137,tatoeba,9158747,https://tatoeba.org/en/sentences/show/9158747,see sentence page / contributor license (often CC BY)
v2q_000138,tatoeba,9158779,https://tatoeba.org/en/sentences/show/9158779,see sentence page / contributor license (often CC BY)
v2q_000139,tatoeba,9158855,https://tatoeba.org/en/sentences/show/9158855,see sentence page / contributor license (often CC BY)
v2q_000140,tatoeba,9158902,https://tatoeba.org/en/sentences/show/9158902,see sentence page / contributor license (often CC BY)
v2q_000141,tatoeba,9158925,https://tatoeba.org/en/sentences/show/9158925,see sentence page / contributor license (often CC BY)
v2q_000142,tatoeba,9158949,https://tatoeba.org/en/sentences/show/9158949,see sentence page / contributor license (often CC BY)
v2q_000143,tatoeba,9162239,https://tatoeba.org/en/sentences/show/9162239,see sentence page / contributor license (often CC BY)
v2q_000144,tatoeba,9162303,https://tatoeba.org/en/sentences/show/9162303,see sentence page / contributor license (often CC BY)
v2q_000145,tatoeba,9162331,https://tatoeba.org/en/sentences/show/9162331,see sentence page / contributor license (often CC BY)
v2q_000146,tatoeba,9162349,https://tatoeba.org/en/sentences/show/9162349,see sentence page / contributor license (often CC BY)
v2q_000147,tatoeba,9162350,https://tatoeba.org/en/sentences/show/9162350,see sentence page / contributor license (often CC BY)
v2q_000148,tatoeba,9163218,https://tatoeba.org/en/sentences/show/9163218,see sentence page / contributor license (often CC BY)
v2q_000149,tatoeba,9164255,https://tatoeba.org/en/sentences/show/9164255,see sentence page / contributor license (often CC BY)
v2q_000150,tatoeba,9168397,https://tatoeba.org/en/sentences/show/9168397,see sentence page / contributor license (often CC BY)
v2q_000151,tatoeba,9170509,https://tatoeba.org/en/sentences/show/9170509,see sentence page / contributor license (often CC BY)
v2q_000152,tatoeba,9170582,https://tatoeba.org/en/sentences/show/9170582,see sentence page / contributor license (often CC BY)
v2q_000153,tatoeba,9170596,https://tatoeba.org/en/sentences/show/9170596,see sentence page / contributor license (often CC BY)
v2q_000154,tatoeba,9170635,https://tatoeba.org/en/sentences/show/9170635,see sentence page / contributor license (often CC BY)
v2q_000155,tatoeba,9170783,https://tatoeba.org/en/sentences/show/9170783,see sentence page / contributor license (often CC BY)
v2q_000156,tatoeba,9209720,https://tatoeba.org/en/sentences/show/9209720,see sentence page / contributor license (often CC BY)
v2q_000157,tatoeba,9209727,https://tatoeba.org/en/sentences/show/9209727,see sentence page / contributor license (often CC BY)
v2q_000158,tatoeba,9209732,https://tatoeba.org/en/sentences/show/9209732,see sentence page / contributor license (often CC BY)
v2q_000159,tatoeba,9209799,https://tatoeba.org/en/sentences/show/9209799,see sentence page / contributor license (often CC BY)
v2q_000160,tatoeba,9209804,https://tatoeba.org/en/sentences/show/9209804,see sentence page / contributor license (often CC BY)
v2q_000161,tatoeba,9209962,https://tatoeba.org/en/sentences/show/9209962,see sentence page / contributor license (often CC BY)
v2q_000162,tatoeba,9209966,https://tatoeba.org/en/sentences/show/9209966,see sentence page / contributor license (often CC BY)
v2q_000163,tatoeba,9209967,https://tatoeba.org/en/sentences/show/9209967,see sentence page / contributor license (often CC BY)
v2q_000164,tatoeba,9209968,https://tatoeba.org/en/sentences/show/9209968,see sentence page / contributor license (often CC BY)
v2q_000165,tatoeba,9209975,https://tatoeba.org/en/sentences/show/9209975,see sentence page / contributor license (often CC BY)
v2q_000166,tatoeba,9209979,https://tatoeba.org/en/sentences/show/9209979,see sentence page / contributor license (often CC BY)
v2q_000167,tatoeba,9209991,https://tatoeba.org/en/sentences/show/9209991,see sentence page / contributor license (often CC BY)
v2q_000168,tatoeba,9210000,https://tatoeba.org/en/sentences/show/9210000,see sentence page / contributor license (often CC BY)
v2q_000169,tatoeba,9210004,https://tatoeba.org/en/sentences/show/9210004,see sentence page / contributor license (often CC BY)
v2q_000170,tatoeba,9210027,https://tatoeba.org/en/sentences/show/9210027,see sentence page / contributor license (often CC BY)
v2q_000171,tatoeba,9210032,https://tatoeba.org/en/sentences/show/9210032,see sentence page / contributor license (often CC BY)
v2q_000172,tatoeba,9210047,https://tatoeba.org/en/sentences/show/9210047,see sentence page / contributor license (often CC BY)
v2q_000173,tatoeba,9210108,https://tatoeba.org/en/sentences/show/9210108,see sentence page / contributor license (often CC BY)
v2q_000174,tatoeba,9210109,https://tatoeba.org/en/sentences/show/9210109,see sentence page / contributor license (often CC BY)
v2q_000175,tatoeba,9210112,https://tatoeba.org/en/sentences/show/9210112,see sentence page / contributor license (often CC BY)
v2q_000176,tatoeba,9210113,https://tatoeba.org/en/sentences/show/9210113,see sentence page / contributor license (often CC BY)
v2q_000177,tatoeba,9210122,https://tatoeba.org/en/sentences/show/9210122,see sentence page / contributor license (often CC BY)
v2q_000178,tatoeba,9210123,https://tatoeba.org/en/sentences/show/9210123,see sentence page / contributor license (often CC BY)
v2q_000179,tatoeba,9210135,https://tatoeba.org/en/sentences/show/9210135,see sentence page / contributor license (often CC BY)
v2q_000180,tatoeba,9210140,https://tatoeba.org/en/sentences/show/9210140,see sentence page / contributor license (often CC BY)
v2q_000181,tatoeba,9210144,https://tatoeba.org/en/sentences/show/9210144,see sentence page / contributor license (often CC BY)
v2q_000182,tatoeba,9210145,https://tatoeba.org/en/sentences/show/9210145,see sentence page / contributor license (often CC BY)
v2q_000183,tatoeba,9210146,https://tatoeba.org/en/sentences/show/9210146,see sentence page / contributor license (often CC BY)
v2q_000184,tatoeba,9210155,https://tatoeba.org/en/sentences/show/9210155,see sentence page / contributor license (often CC BY)
v2q_000185,tatoeba,9210156,https://tatoeba.org/en/sentences/show/9210156,see sentence page / contributor license (often CC BY)
v2q_000186,tatoeba,9210158,https://tatoeba.org/en/sentences/show/9210158,see sentence page / contributor license (often CC BY)
v2q_000187,tatoeba,9210165,https://tatoeba.org/en/sentences/show/9210165,see sentence page / contributor license (often CC BY)
v2q_000188,tatoeba,9210167,https://tatoeba.org/en/sentences/show/9210167,see sentence page / contributor license (often CC BY)
v2q_000189,tatoeba,9210172,https://tatoeba.org/en/sentences/show/9210172,see sentence page / contributor license (often CC BY)
v2q_000190,tatoeba,9210188,https://tatoeba.org/en/sentences/show/9210188,see sentence page / contributor license (often CC BY)
v2q_000191,tatoeba,9210203,https://tatoeba.org/en/sentences/show/9210203,see sentence page / contributor license (often CC BY)
v2q_000192,tatoeba,9210204,https://tatoeba.org/en/sentences/show/9210204,see sentence page / contributor license (often CC BY)
v2q_000193,tatoeba,9229008,https://tatoeba.org/en/sentences/show/9229008,see sentence page / contributor license (often CC BY)
v2q_000194,tatoeba,9229064,https://tatoeba.org/en/sentences/show/9229064,see sentence page / contributor license (often CC BY)
v2q_000195,tatoeba,9229239,https://tatoeba.org/en/sentences/show/9229239,see sentence page / contributor license (often CC BY)
v2q_000196,tatoeba,9229353,https://tatoeba.org/en/sentences/show/9229353,see sentence page / contributor license (often CC BY)
v2q_000197,tatoeba,9229400,https://tatoeba.org/en/sentences/show/9229400,see sentence page / contributor license (often CC BY)
v2q_000198,tatoeba,9229430,https://tatoeba.org/en/sentences/show/9229430,see sentence page / contributor license (often CC BY)
v2q_000199,tatoeba,9392826,https://tatoeba.org/en/sentences/show/9392826,see sentence page / contributor license (often CC BY)
v2q_000200,tatoeba,9612029,https://tatoeba.org/en/sentences/show/9612029,see sentence page / contributor license (often CC BY)
v2q_000201,tatoeba,9615579,https://tatoeba.org/en/sentences/show/9615579,see sentence page / contributor license (often CC BY)
v2q_000202,tatoeba,9615672,https://tatoeba.org/en/sentences/show/9615672,see sentence page / contributor license (often CC BY)
v2q_000203,tatoeba,9616009,https://tatoeba.org/en/sentences/show/9616009,see sentence page / contributor license (often CC BY)
v2q_000204,tatoeba,9616050,https://tatoeba.org/en/sentences/show/9616050,see sentence page / contributor license (often CC BY)
v2q_000205,tatoeba,9616488,https://tatoeba.org/en/sentences/show/9616488,see sentence page / contributor license (often CC BY)
v2q_000206,tatoeba,9616495,https://tatoeba.org/en/sentences/show/9616495,see sentence page / contributor license (often CC BY)
v2q_000207,tatoeba,9616725,https://tatoeba.org/en/sentences/show/9616725,see sentence page / contributor license (often CC BY)
v2q_000208,tatoeba,9616762,https://tatoeba.org/en/sentences/show/9616762,see sentence page / contributor license (often CC BY)
v2q_000209,tatoeba,9623327,https://tatoeba.org/en/sentences/show/9623327,see sentence page / contributor license (often CC BY)
v2q_000210,tatoeba,9632711,https://tatoeba.org/en/sentences/show/9632711,see sentence page / contributor license (often CC BY)
v2q_000211,tatoeba,9632751,https://tatoeba.org/en/sentences/show/9632751,see sentence page / contributor license (often CC BY)
v2q_000212,tatoeba,9638670,https://tatoeba.org/en/sentences/show/9638670,see sentence page / contributor license (often CC BY)
v2q_000213,tatoeba,9656530,https://tatoeba.org/en/sentences/show/9656530,see sentence page / contributor license (often CC BY)
v2q_000214,tatoeba,9656797,https://tatoeba.org/en/sentences/show/9656797,see sentence page / contributor license (often CC BY)
v2q_000215,tatoeba,9663204,https://tatoeba.org/en/sentences/show/9663204,see sentence page / contributor license (often CC BY)
v2q_000216,tatoeba,9663205,https://tatoeba.org/en/sentences/show/9663205,see sentence page / contributor license (often CC BY)
v2q_000217,tatoeba,9663208,https://tatoeba.org/en/sentences/show/9663208,see sentence page / contributor license (often CC BY)
v2q_000218,tatoeba,9665693,https://tatoeba.org/en/sentences/show/9665693,see sentence page / contributor license (often CC BY)
v2q_000219,tatoeba,9665922,https://tatoeba.org/en/sentences/show/9665922,see sentence page / contributor license (often CC BY)
v2q_000220,tatoeba,9696879,https://tatoeba.org/en/sentences/show/9696879,see sentence page / contributor license (often CC BY)
v2q_000221,tatoeba,9696880,https://tatoeba.org/en/sentences/show/9696880,see sentence page / contributor license (often CC BY)
v2q_000222,tatoeba,9696881,https://tatoeba.org/en/sentences/show/9696881,see sentence page / contributor license (often CC BY)
v2q_000223,tatoeba,9696960,https://tatoeba.org/en/sentences/show/9696960,see sentence page / contributor license (often CC BY)
v2q_000224,tatoeba,9696961,https://tatoeba.org/en/sentences/show/9696961,see sentence page / contributor license (often CC BY)
v2q_000225,tatoeba,9696964,https://tatoeba.org/en/sentences/show/9696964,see sentence page / contributor license (often CC BY)
v2q_000226,tatoeba,9697027,https://tatoeba.org/en/sentences/show/9697027,see sentence page / contributor license (often CC BY)
v2q_000227,tatoeba,9697028,https://tatoeba.org/en/sentences/show/9697028,see sentence page / contributor license (often CC BY)
v2q_000228,tatoeba,9697128,https://tatoeba.org/en/sentences/show/9697128,see sentence page / contributor license (often CC BY)
v2q_000229,tatoeba,9697129,https://tatoeba.org/en/sentences/show/9697129,see sentence page / contributor license (often CC BY)
v2q_000230,tatoeba,9697130,https://tatoeba.org/en/sentences/show/9697130,see sentence page / contributor license (often CC BY)
v2q_000231,tatoeba,9697131,https://tatoeba.org/en/sentences/show/9697131,see sentence page / contributor license (often CC BY)
v2q_000232,tatoeba,9697146,https://tatoeba.org/en/sentences/show/9697146,see sentence page / contributor license (often CC BY)
v2q_000233,tatoeba,9697295,https://tatoeba.org/en/sentences/show/9697295,see sentence page / contributor license (often CC BY)
v2q_000234,tatoeba,9697296,https://tatoeba.org/en/sentences/show/9697296,see sentence page / contributor license (often CC BY)
v2q_000235,tatoeba,9697297,https://tatoeba.org/en/sentences/show/9697297,see sentence page / contributor license (often CC BY)
v2q_000236,tatoeba,9697298,https://tatoeba.org/en/sentences/show/9697298,see sentence page / contributor license (often CC BY)
v2q_000237,tatoeba,9697300,https://tatoeba.org/en/sentences/show/9697300,see sentence page / contributor license (often CC BY)
v2q_000238,tatoeba,9697301,https://tatoeba.org/en/sentences/show/9697301,see sentence page / contributor license (often CC BY)
v2q_000239,tatoeba,9697376,https://tatoeba.org/en/sentences/show/9697376,see sentence page / contributor license (often CC BY)
v2q_000240,tatoeba,9697377,https://tatoeba.org/en/sentences/show/9697377,see sentence page / contributor license (often CC BY)
v2q_000241,tatoeba,9697400,https://tatoeba.org/en/sentences/show/9697400,see sentence page / contributor license (often CC BY)
v2q_000242,tatoeba,9697402,https://tatoeba.org/en/sentences/show/9697402,see sentence page / contributor license (often CC BY)
v2q_000243,tatoeba,9697403,https://tatoeba.org/en/sentences/show/9697403,see sentence page / contributor license (often CC BY)
v2q_000244,tatoeba,9697605,https://tatoeba.org/en/sentences/show/9697605,see sentence page / contributor license (often CC BY)
v2q_000245,tatoeba,9697606,https://tatoeba.org/en/sentences/show/9697606,see sentence page / contributor license (often CC BY)
